36.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
14:14:29.0 (42110752)|VARIABLE_ASSIGNMENT|[102]|k|"billingaddress"
14:14:29.0 (42115805)|STATEMENT_EXECUTE|[102]
14:14:29.0 (42128795)|STATEMENT_EXECUTE|[103]
14:14:29.0 (42131196)|STATEMENT_EXECUTE|[106]
14:14:29.0 (42246315)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (42268915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (42282611)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (42293861)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (42300860)|VARIABLE_ASSIGNMENT|[102]|k|"shippingstreet"
14:14:29.0 (42305999)|STATEMENT_EXECUTE|[102]
14:14:29.0 (42319226)|STATEMENT_EXECUTE|[103]
14:14:29.0 (42321643)|STATEMENT_EXECUTE|[106]
14:14:29.0 (42458286)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (42481544)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (42495507)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (42506827)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (42513900)|VARIABLE_ASSIGNMENT|[102]|k|"shippingcity"
14:14:29.0 (42519052)|STATEMENT_EXECUTE|[102]
14:14:29.0 (42532056)|STATEMENT_EXECUTE|[103]
14:14:29.0 (42534490)|STATEMENT_EXECUTE|[106]
14:14:29.0 (42658731)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (42681672)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (42695484)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (42706633)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (42713528)|VARIABLE_ASSIGNMENT|[102]|k|"shippingstate"
14:14:29.0 (42718515)|STATEMENT_EXECUTE|[102]
14:14:29.0 (42731407)|STATEMENT_EXECUTE|[103]
14:14:29.0 (42733806)|STATEMENT_EXECUTE|[106]
14:14:29.0 (42858944)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (42886276)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (42900582)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (42912083)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (42919393)|VARIABLE_ASSIGNMENT|[102]|k|"shippingpostalcode"
14:14:29.0 (42924660)|STATEMENT_EXECUTE|[102]
14:14:29.0 (42937645)|STATEMENT_EXECUTE|[103]
14:14:29.0 (42940110)|STATEMENT_EXECUTE|[106]
14:14:29.0 (43064235)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (43087915)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (43101882)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (43113319)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (43120347)|VARIABLE_ASSIGNMENT|[102]|k|"shippingcountry"
14:14:29.0 (43125520)|STATEMENT_EXECUTE|[102]
14:14:29.0 (43138689)|STATEMENT_EXECUTE|[103]
14:14:29.0 (43141111)|STATEMENT_EXECUTE|[106]
14:14:29.0 (43264772)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (43287588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (43301784)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (43313079)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (43320331)|VARIABLE_ASSIGNMENT|[102]|k|"shippinglatitude"
14:14:29.0 (43325326)|STATEMENT_EXECUTE|[102]
14:14:29.0 (43338244)|STATEMENT_EXECUTE|[103]
14:14:29.0 (43341232)|STATEMENT_EXECUTE|[106]
14:14:29.0 (43467855)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (43490512)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (43504447)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (43515709)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (43522901)|VARIABLE_ASSIGNMENT|[102]|k|"shippinglongitude"
14:14:29.0 (43527964)|STATEMENT_EXECUTE|[102]
14:14:29.0 (43540803)|STATEMENT_EXECUTE|[103]
14:14:29.0 (43543243)|STATEMENT_EXECUTE|[106]
14:14:29.0 (43668330)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (43691257)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (43705234)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (43716542)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (43723534)|VARIABLE_ASSIGNMENT|[102]|k|"shippingaddress"
14:14:29.0 (43728557)|STATEMENT_EXECUTE|[102]
14:14:29.0 (43741422)|STATEMENT_EXECUTE|[103]
14:14:29.0 (43743799)|STATEMENT_EXECUTE|[106]
14:14:29.0 (43849877)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (43877108)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (43892253)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (43903661)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (43910446)|VARIABLE_ASSIGNMENT|[102]|k|"phone"
14:14:29.0 (43915559)|STATEMENT_EXECUTE|[102]
14:14:29.0 (43928433)|STATEMENT_EXECUTE|[103]
14:14:29.0 (43930902)|STATEMENT_EXECUTE|[106]
14:14:29.0 (44076543)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (44100454)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (44114548)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (44125872)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (44132621)|VARIABLE_ASSIGNMENT|[102]|k|"fax"
14:14:29.0 (44137913)|STATEMENT_EXECUTE|[102]
14:14:29.0 (44150996)|STATEMENT_EXECUTE|[103]
14:14:29.0 (44153428)|STATEMENT_EXECUTE|[106]
14:14:29.0 (44299917)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (44323097)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (44336920)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (44348285)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (44355316)|VARIABLE_ASSIGNMENT|[102]|k|"accountnumber"
14:14:29.0 (44360555)|STATEMENT_EXECUTE|[102]
14:14:29.0 (44373560)|STATEMENT_EXECUTE|[103]
14:14:29.0 (44376015)|STATEMENT_EXECUTE|[106]
14:14:29.0 (44483309)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (44506308)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (44520158)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (44531302)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (44538060)|VARIABLE_ASSIGNMENT|[102]|k|"website"
14:14:29.0 (44543195)|STATEMENT_EXECUTE|[102]
14:14:29.0 (44555885)|STATEMENT_EXECUTE|[103]
14:14:29.0 (44558251)|STATEMENT_EXECUTE|[106]
14:14:29.0 (44699594)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (44722542)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (44736476)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (44747766)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (44754684)|VARIABLE_ASSIGNMENT|[102]|k|"photourl"
14:14:29.0 (44759732)|STATEMENT_EXECUTE|[102]
14:14:29.0 (44772690)|STATEMENT_EXECUTE|[103]
14:14:29.0 (44775169)|STATEMENT_EXECUTE|[106]
14:14:29.0 (44887682)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (44914524)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (44929078)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (44940376)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (44947112)|VARIABLE_ASSIGNMENT|[102]|k|"sic"
14:14:29.0 (44952009)|STATEMENT_EXECUTE|[102]
14:14:29.0 (44964963)|STATEMENT_EXECUTE|[103]
14:14:29.0 (44967317)|STATEMENT_EXECUTE|[106]
14:14:29.0 (45077242)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (45100972)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (45114852)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (45126228)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (45133040)|VARIABLE_ASSIGNMENT|[102]|k|"industry"
14:14:29.0 (45138000)|STATEMENT_EXECUTE|[102]
14:14:29.0 (45150986)|STATEMENT_EXECUTE|[103]
14:14:29.0 (45153424)|STATEMENT_EXECUTE|[106]
14:14:29.0 (45287611)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (45310365)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (45324349)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (45335566)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (45342901)|VARIABLE_ASSIGNMENT|[102]|k|"annualrevenue"
14:14:29.0 (45347942)|STATEMENT_EXECUTE|[102]
14:14:29.0 (45360722)|STATEMENT_EXECUTE|[103]
14:14:29.0 (45363213)|STATEMENT_EXECUTE|[106]
14:14:29.0 (45530769)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (45553993)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (45568065)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (45579475)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (45586810)|VARIABLE_ASSIGNMENT|[102]|k|"numberofemployees"
14:14:29.0 (45591797)|STATEMENT_EXECUTE|[102]
14:14:29.0 (45604872)|STATEMENT_EXECUTE|[103]
14:14:29.0 (45607346)|STATEMENT_EXECUTE|[106]
14:14:29.0 (45741076)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (45764100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (45778117)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (45789561)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (45796335)|VARIABLE_ASSIGNMENT|[102]|k|"ownership"
14:14:29.0 (45801446)|STATEMENT_EXECUTE|[102]
14:14:29.0 (45814317)|STATEMENT_EXECUTE|[103]
14:14:29.0 (45816964)|STATEMENT_EXECUTE|[106]
14:14:29.0 (45930617)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (45953632)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:14:29.0 (45967421)|HEAP_ALLOCATE|[102]|Bytes:5
14:14:29.0 (45978730)|VARIABLE_SCOPE_BEGIN|[102]|k|String|false|false
14:14:29.0 (45985546)|VARIABLE_ASSIGNMENT|[102]|k|"tickersymbol"
14:14:29.0 (45990589)|STATEMENT_EXECUTE|[102]
14:14:29.0 (46003426)|STATEMENT_EXECUTE|[103]
14:14:29.0 (46006652)|STATEMENT_EXECUTE|[106]
14:14:29.0 (46116601)|HEAP_ALLOCATE|[106]|Bytes:8
14:14:29.0 (46139280)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
